-1 1:7.3398337 2:0.95117563 3:0.0 4:0.15 5:1.2555518 6:457 7:6816 8:33438 9:9885 10:1 11:0.0 12:0.10726726312812719 13:0.0 14:0.28342171556262064 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1197221562
-1 1:10.231816 2:4.202177 3:1.009 4:0.15 5:5.597943 6:327 7:6401 8:32661 9:9866 10:1 11:0.0 12:0.0986141575762773 13:0.024640709031819093 14:0.2857738033247041 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #45936135
-1 1:8.760945 2:3.3153486 3:0.0 4:0.15 5:7.459534 6:249 7:5193 8:24789 9:7137 10:2 11:0.0 12:0.11265743435096756 13:0.05087669711063181 14:0.24096579867074966 15:0.0 16:19.0 17:0.0 18:5.0 19:2.0 20:3.0 #1287634152
-1 1:6.775066 2:2.7596624 3:2.0279999 4:0.15 5:6.302119 6:417 7:7239 8:33938 9:9567 10:3 11:0.0 12:0.07984502293006807 13:0.027939937811355627 14:0.1951800145897066 15:0.0 16:7.0 17:0.0 18:2.0 19:1.0 20:0.0 #1310739799
-1 1:7.9257793 2:2.8403568 3:1.2179999 4:0.15 5:3.627471 6:416 7:8412 8:37451 9:11142 10:1 11:0.0 12:0.09002199765649344 13:0.014858906623066439 14:0.223606797749979 15:0.0 16:11.0 17:0.0 18:6.0 19:1.0 20:0.0 #1248500250
-1 1:16.44384 2:2.5749438 3:2.058 4:0.15 5:2.8655183 6:11 7:339 8:1891 9:575 10:2 11:44.0 12:0.11169383572730546 13:0.0 14:0.34749779421045546 15:0.0 16:4.0 17:0.0 18:2.0 19:1.0 20:0.0 #750618400
-1 1:5.2393246 2:2.0592847 3:0.02 4:0.15 5:4.0753837 6:621 7:7893 8:37337 9:10617 10:3 11:0.0 12:0.08729991019791918 13:0.03714726655766609 14:0.3477003341788151 15:0.0 16:12.0 17:0.0 18:5.0 19:0.0 20:2.0 #1301501680
-1 1:11.695345 2:3.8176146 3:1.009 4:0.15 5:4.7445335 6:459 7:10350 8:54437 9:16219 10:1 11:0.0 12:0.08624248161136683 13:0.024640709031819093 14:0.2766992952647332 15:0.0 16:4.0 17:0.0 18:1.0 19:0.0 20:0.0 #1326018662
-1 1:16.44384 2:2.923222 3:0.22900002 4:0.15 5:3.4638345 6:11 7:339 8:1891 9:575 10:2 11:53.0 12:0.1177007687200729 13:0.0 14:0.36742346141747667 15:0.0 16:4.0 17:0.0 18:2.0 19:1.0 20:0.0 #750618400
-1 1:11.81093 2:2.7359223 3:1.2179999 4:0.15 5:2.6705332 6:323 7:6971 8:37066 9:11215 10:3 11:0.0 12:0.07634644457518243 13:0.0 14:0.20412414523193148 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #5502958
-1 1:16.44384 2:4.1434655 3:0.83 4:0.15 5:4.8592057 6:11 7:339 8:1891 9:575 10:1 11:73.0 12:0.13360627800656924 13:0.0 14:0.2857738033247041 15:0.0 16:4.0 17:0.0 18:2.0 19:1.0 20:0.0 #750618400
-1 1:15.913532 2:2.6540995 3:4.4779997 4:0.15 5:2.5723822 6:116 7:3273 8:18100 9:5686 10:2 11:19.0 12:0.08466110895223827 13:0.0 14:0.34570535882735637 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1028312909
-1 1:15.90201 2:2.5186677 3:4.677 4:0.15 5:2.5731306 6:116 7:3272 8:18090 9:5682 10:3 11:19.0 12:0.08466110895223827 13:0.024640709031819093 14:0.34570535882735637 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1179707078
-1 1:10.302879 2:1.6219485 3:1.009 4:0.15 5:3.6333535 6:467 7:8876 8:45462 9:13901 10:1 11:0.0 12:0.09452599998344154 13:0.0 14:0.2573251177328327 15:0.0 16:9.0 17:0.0 18:6.0 19:0.0 20:2.0 #1248900037
-1 1:16.382524 2:1.2511853 3:1.829 4:0.15 5:1.513913 6:76 7:2298 8:12615 9:3930 10:2 11:22.0 12:0.09719447492489991 13:0.011019660081788103 14:0.37962830118264823 15:0.0 16:5.0 17:0.0 18:3.0 19:0.0 20:0.0 #1028312910
-1 1:15.90201 2:1.2426515 3:2.629 4:0.15 5:1.2373743 6:116 7:3272 8:18090 9:5682 10:3 11:19.0 12:0.10208293741753624 13:0.024640709031819093 14:0.27105237087157535 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1179707078
-1 1:16.382524 2:2.3322544 3:3.23 4:0.15 5:2.8399205 6:76 7:2298 8:12615 9:3930 10:1 11:59.0 12:0.1375336712183217 13:0.011019660081788103 14:0.23533936216582083 15:0.0 16:5.0 17:0.0 18:3.0 19:0.0 20:0.0 #1028312910
-1 1:15.913532 2:2.3029692 3:3.26 4:0.15 5:2.2946203 6:116 7:3273 8:18100 9:5686 10:2 11:22.0 12:0.09608896072830564 13:0.0 14:0.35233213170882205 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1028312909
-1 1:15.90201 2:2.25416 3:4.259 4:0.15 5:2.2955859 6:116 7:3272 8:18090 9:5682 10:3 11:22.0 12:0.09608896072830564 13:0.024640709031819093 14:0.35233213170882205 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1179707078
-1 1:16.44384 2:4.4220786 3:2.858 4:0.15 5:4.9887276 6:11 7:339 8:1891 9:575 10:1 11:26.0 12:0.12076362939754882 13:0.0 14:0.39852669849304284 15:0.0 16:4.0 17:0.0 18:2.0 19:1.0 20:0.0 #750618400
-1 1:15.913532 2:2.8436463 3:4.056 4:0.15 5:2.8302734 6:116 7:3273 8:18100 9:5686 10:2 11:27.0 12:0.14009911288455798 13:0.0 14:0.39467610868816316 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1028312909
-1 1:15.90201 2:2.7305574 3:4.6569996 4:0.15 5:2.8309486 6:116 7:3272 8:18090 9:5682 10:3 11:27.0 12:0.14009911288455798 13:0.024640709031819093 14:0.39467610868816316 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1179707078
-1 1:16.44384 2:3.25114 3:3.0670002 4:0.15 5:3.5711658 6:11 7:339 8:1891 9:575 10:1 11:13.0 12:0.07450650083028167 13:0.0 14:0.2988071523335984 15:0.0 16:4.0 17:0.0 18:2.0 19:1.0 20:0.0 #750618400
-1 1:13.976276 2:2.008272 3:1.819 4:0.15 5:6.4453974 6:254 7:9613 8:42035 9:12062 10:2 11:0.0 12:0.08812102431690699 13:0.054544534591421515 14:0.20942695414584775 15:0.3999999999999999 16:10.0 17:0.0 18:6.0 19:0.0 20:1.0 #63710993
-1 1:15.913532 2:1.9894167 3:4.86 4:0.15 5:1.777819 6:116 7:3273 8:18100 9:5686 10:3 11:13.0 12:0.07450650083028167 13:0.0 14:0.2988071523335984 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1028312909
-1 1:16.44384 2:2.825523 3:3.2860003 4:0.15 5:3.0416021 6:11 7:339 8:1891 9:575 10:1 11:58.0 12:0.11989688024780353 13:0.0 14:0.18764665626020038 15:0.0 16:4.0 17:0.0 18:2.0 19:1.0 20:0.0 #750618400
-1 1:15.913532 2:1.4172798 3:5.6800003 4:0.15 5:1.0447667 6:116 7:3273 8:18100 9:5686 10:2 11:58.0 12:0.11989688024780353 13:0.0 14:0.18764665626020038 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1028312909
-1 1:15.90201 2:1.3526974 3:5.879 4:0.15 5:1.0452346 6:116 7:3272 8:18090 9:5682 10:3 11:58.0 12:0.11989688024780353 13:0.024640709031819093 14:0.18764665626020038 15:0.0 16:1.0 17:0.0 18:0.0 19:0.0 20:0.0 #1179707078
